Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
602,27-05-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,111,NA
602,28-05-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,86,NA
602,29-05-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,96,NA
602,01-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,83,NA
602,02-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,99,NA
602,04-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,103,NA
602,05-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,87,NA
602,08-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,77,NA
602,09-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,70,NA
602,10-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,14,77,NA
602,11-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,64,NA
602,12-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,72,NA
602,15-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,67,NA
602,16-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,12,64,NA
602,17-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,69,NA
602,18-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,66,NA
602,19-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,65,NA
602,22-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,13,58,NA
602,23-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,13,61,NA
602,24-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,15,70,NA
602,25-06-15,Assam,Guwahati,"Guwahati University Campus, Dist- Kamrup, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,15,69,NA
